Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2016 [YR2016],2019 [YR2019]
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Montenegro,MNE,..,4.995928,5.011147,4.037379,6.071263,5.904115,4.696893
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Morocco,MAR,..,0.376117,0.6076487,0.7484258,0.7720464,0.7795722,0.8418023
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Mozambique,MOZ,..,1.365884,1.21906,1.549552,1.416054,1.359255,1.637472
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Myanmar,MMR,..,0.6618733,0.8832175,1.152253,1.33486,1.336495,1.135379
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Namibia,NAM,..,3.79753,3.674233,3.533729,2.867042,3.103297,4.788388
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Nauru,NRU,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Nepal,NPL,..,0.2938812,0.2891862,0.3038096,0.3610561,0.3651824,0.3848541
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Netherlands,NLD,..,1.73519,2.05487,1.926871,2.106234,2.257471,2.176517
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,New Caledonia,NCL,..,2.869493,3.145124,3.371913,3.537227,3.506875,3.375115
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,New Zealand,NZL,..,4.526287,4.334084,2.853352,2.505929,4.072432,4.305412
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Nicaragua,NIC,..,1.017768,2.457363,2.120703,2.708418,2.812124,2.925853
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Niger,NER,..,0.380534,0.4459504,0.4819848,0.2455347,0.261416,0.244788
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Nigeria,NGA,..,0.9417731,1.130438,1.292161,1.255093,1.167822,1.060848
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,North Macedonia,MKD,..,1.835047,2.896391,3.441344,2.679885,2.804479,2.598168
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Norway,NOR,..,0.9927364,0.9253593,1.10874,0.8327935,0.9103346,0.8340274
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Oman,OMN,..,0.6291425,0.7,0.7652875,0.7848921,0.7939674,0.7350246
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Pakistan,PAK,..,0.1194345,0.0840652,0.1478036,0.1044633,0.0993181,0.1144527
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Palau,PLW,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Panama,PAN,..,1.569671,1.723234,1.93784,1.797349,2.197804,2.025177
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Papua New Guinea,PNG,..,1.80132,1.673523,1.749763,1.949783,1.968096,2.0257
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Paraguay,PRY,..,2.855438,2.738988,2.934627,2.526554,2.966008,3.345615
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Peru,PER,..,2.269209,2.961884,3.176453,2.431836,2.373131,2.642989
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Philippines,PHL,..,2.574995,2.551037,2.322721,1.903749,2.115276,2.163419
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Poland,POL,..,2.691749,2.761497,2.716981,2.587502,2.55806,2.693335
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Portugal,PRT,..,3.457962,3.221395,2.950441,2.825773,3.054106,3.159909
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Puerto Rico,PRI,..,1.156882,1.312995,1.3949,1.318482,1.289991,1.573404
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Qatar,QAT,..,0.1070001,0.0975598,0.3279043,0.3335209,0.3323472,0.3512852
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Romania,ROU,..,0.5372081,0.9092692,0.7142328,0.6615766,0.6487025,0.6160278
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Russian Federation,RUS,..,0.869823,0.9093609,0.9273693,0.8621368,0.8396078,0.9171365
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Rwanda,RWA,..,0.0443647,0.0383456,0.0352934,0.0299348,0.0284321,0.026634
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Samoa,WSM,..,5.842008,5.822032,5.281436,2.437072,1.886539,1.386769
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,San Marino,SMR,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sao Tome and Principe,STP,..,1.270333,1.315189,1.351264,1.37057,1.35302,1.227346
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Saudi Arabia,SAU,..,0.2809998,0.3024503,0.3310979,0.2002662,0.2773854,2.272838
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Senegal,SEN,..,0.1699913,0.2299059,0.3103116,0.4307438,0.6887431,0.5664182
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Serbia,SRB,..,2.748182,2.85449,2.400191,2.332871,1.937642,2.249219
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Seychelles,SYC,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sierra Leone,SLE,..,2.743242,3.134661,3.012015,2.867673,2.724969,3.236942
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Singapore,SGP,..,2.292147,2.735189,2.999247,3.455237,3.157954,2.531814
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Slovak Republic,SVK,..,1.534064,1.830771,2.043289,1.86119,1.944427,1.737264
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Slovenia,SVN,..,1.840006,1.926439,2.09631,2.040875,1.954862,1.926932
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Solomon Islands,SLB,..,0.4327383,0.3846703,0.4302609,0.3817027,0.3803889,0.3829455
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Somalia,SOM,..,0.415908,0.4505376,0.4939169,0.5741276,0.5723533,0.548393
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,South Africa,ZAF,..,6.513622,5.671265,2.817049,2.245098,2.629644,2.706418
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,South Sudan,SSD,..,1.404934,1.383731,1.294195,0.8868335,0.8625586,0.6244559
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Spain,ESP,..,3.361079,3.056366,3.483894,3.297557,3.390597,3.190237
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sri Lanka,LKA,..,0.7873854,0.8974521,0.7464179,1.121059,0.9233142,0.9766063
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,St. Lucia,LCA,..,2.938507,3.361027,3.760946,3.925945,3.990205,2.801594
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,St. Vincent and the Grenadines,VCT,..,3.514209,3.707481,3.575747,3.437054,3.403723,3.268048
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sudan,SDN,..,0.8271032,1.232772,1.654917,2.28265,2.419001,2.648763
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Suriname,SUR,..,0.2466916,0.4180587,0.6814059,0.9902815,1.085359,1.036246
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sweden,SWE,..,1.752888,1.626543,1.758158,1.699129,1.689976,1.502084
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Switzerland,CHE,..,3.705761,3.251505,3.498286,3.324782,3.452395,3.059089
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Syrian Arab Republic,SYR,..,1.518463,2.268756,1.012391,0.5645723,0.510806,0.4136338
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Tajikistan,TJK,..,1.807976,2.142287,2.239816,2.462359,2.507041,2.580572
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Tanzania,TZA,..,1.048904,0.8537273,0.8430621,1.564276,1.590579,1.609044
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Thailand,THA,..,1.740233,1.516807,1.506877,1.517345,1.424797,1.417137
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Timor-Leste,TLS,..,2.243809,1.159722,1.689437,0.963656,0.8657767,0.8145932
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Togo,TGO,..,0.9534025,1.08347,1.188692,0.9472244,1.065676,1.043555
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Tonga,TON,..,0.8495602,0.8175964,0.7847222,0.7822868,0.7748691,0.7706193
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Trinidad and Tobago,TTO,..,2.592076,2.785301,2.605761,2.96231,2.863219,2.892803
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Tunisia,TUN,..,1.390025,1.969239,2.62733,2.918259,2.666158,2.316679
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Turkiye,TUR,..,0.7617962,1.136186,1.29976,1.197415,1.361889,1.461908
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Turkmenistan,TKM,..,2.296332,2.375034,2.475092,2.57756,2.58481,2.599618
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Tuvalu,TUV,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Uganda,UGA,..,0.1807729,0.3642577,1.861982,2.794662,3.009485,2.941309
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Ukraine,UKR,..,0.2848183,0.652598,0.7369456,0.7306654,0.7822735,0.6157753
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,United Arab Emirates,ARE,..,0.5164551,0.7277408,0.742968,1.017255,1.090718,1.626555
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,United Kingdom,GBR,..,1.660895,1.544383,1.457279,1.339716,1.393601,1.270425
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,United States,USA,..,2.211709,2.031492,1.824156,1.68736,1.652589,1.606476
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Uruguay,URY,..,2.174083,2.230529,3.05613,2.716662,2.64337,2.458745
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Uzbekistan,UZB,..,7.194523,7.237249,7.683983,7.88696,7.917089,8.049298
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Vanuatu,VUT,..,1.292538,1.100922,0.5483116,0.4030577,0.396486,0.3692856
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,"Venezuela, RB",VEN,..,1.953858,2.380543,1.626181,2.037781,2.204847,1.461981
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Viet Nam,VNM,..,0.14943,0.4940716,2.218399,1.87116,1.837777,1.215847
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Virgin Islands (U.S.),VIR,..,1.27476,1.188958,1.372395,1.261443,1.235167,1.517376
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,West Bank and Gaza,PSE,..,0.7105096,0.8460706,1.430571,2.104239,2.446297,2.73272
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,"Yemen, Rep.",YEM,..,2.969462,2.76406,2.669098,2.023235,1.811317,1.637718
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Zambia,ZMB,..,0.199759,0.6474183,0.2132716,0.220094,0.22184,0.2166108
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Zimbabwe,ZWE,..,0.1599323,0.396899,0.4087713,0.3089388,0.3179463,0.1733535
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Africa Eastern and Southern,AFE,..,1.77294577198827,1.34467181668466,1.11554796948753,1.31661951801529,1.36755630964867,1.41678052459015
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Africa Western and Central,AFW,..,1.21011118262906,1.28063778132669,1.3068185793916,1.34928446478607,1.34405787206855,1.2890602059444
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Arab World,ARB,..,1.99635291368231,1.89584807787067,1.78868630123752,1.50334779537686,1.58061045990777,1.83498585957168
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Caribbean small states,CSS,..,1.8826247370541,2.11724309121199,2.15961768060469,2.38749629892862,2.38120695873191,2.32733707656029
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Central Europe and the Baltics,CEB,..,1.90148471390979,2.1767694533795,2.14935822218822,2.08859418399407,2.08718040166532,2.10998474326594
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Early-demographic dividend,EAR,..,1.25295743268643,1.35214496644278,1.26396358455273,1.28405384989169,1.32645625940586,1.42648815256952
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,East Asia & Pacific,EAS,..,1.88315601552998,1.97031949741195,2.07829639826536,2.11175357735263,2.10553553890624,2.0684977800058
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,East Asia & Pacific (excluding high income),EAP,..,1.84684387449536,1.94179308297007,2.08917148476765,2.1322333351289,2.12560008292868,2.09362243425616
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,1.86207188960576,1.95889384291251,2.10963972586176,2.15414543051145,2.14741791176827,2.11577733988866
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Euro area,EMU,..,2.7020963944487,2.70040150040783,2.70715548387755,2.74722103566151,2.77767000362925,2.63961916795847
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Europe & Central Asia,ECS,..,1.96629147369308,2.05001074231256,2.1042353712894,2.08210974623146,2.14558392378671,2.09323666295421
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Europe & Central Asia (excluding high income),ECA,..,1.37446338154444,1.53432949509212,1.65755425966028,1.62080197901439,1.72953666944867,1.7551195583836
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,1.44581059826391,1.61158568161583,1.71754447376832,1.6786903969562,1.77177034404133,1.80264438606598
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,European Union,EUU,..,2.48408443627732,2.5623862224718,2.56569668842504,2.5814361698741,2.60375339655185,2.50050098176498
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Fragile and conflict affected situations,FCS,..,0.732250669646342,0.844581662287113,0.918767258623053,0.943517265837107,0.938812345836035,0.864549143908234
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Heavily indebted poor countries (HIPC),HPC,..,0.925242447752382,0.969240146651592,1.0336735534439,1.22694872235671,1.2792775003763,1.30792161050567
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,High income,HIC,..,2.30314531149667,2.25340285666364,2.14211443676118,2.075328577,2.07431645325616,2.01492778044426
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,IBRD only,IBD,..,1.71579770662575,1.83498186619238,1.8851407296889,1.92565750570129,1.94384807369256,1.96878807242212
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,IDA & IBRD total,IBT,..,1.61308992210222,1.67948407474934,1.71736316239096,1.76409570904094,1.7807400690912,1.79774833537285
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,IDA blend,IDB,..,2.00165494955412,1.47014845265569,1.49639548409302,1.55164206260665,1.52242515332468,1.46645529093553
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,IDA only,IDX,..,0.808527477303997,0.847291438662759,0.886936215016483,1.04989402645832,1.0984451759516,1.15199614931994
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,IDA total,IDA,..,1.14807512838499,1.02898189721219,1.06964220015323,1.19570536974155,1.22062215474223,1.24119736014002
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Late-demographic dividend,LTE,..,1.89953129022698,2.01246056215495,2.14347523650266,2.17436374164104,2.17781173602132,2.17983885275253
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Latin America & Caribbean,LCN,..,2.29913325175754,2.53785093949387,2.48896924857266,2.52497013683699,2.55032476235412,2.71165363798845
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Latin America & Caribbean (excluding high income),LAC,..,2.33767244955577,2.58523859389993,2.52953394362783,2.5626272604804,2.58446229462809,2.78172963340788
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,2.34610274923097,2.586452755084,2.53575103449797,2.54959931337718,2.57614471396759,2.7396061500155
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Least developed countries: UN classification,LDC,..,0.66804204231459,0.702107446143475,0.77669480980782,0.966028154124336,0.994936619771108,1.06285004149219
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Low & middle income,LMY,..,1.59823021151712,1.66118382236722,1.69845405227392,1.74769461107073,1.76390746049811,1.78354731961603
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Low income,LIC,..,0.678016744222702,0.709819728481959,0.799767457031868,0.900796390420442,0.935494686447251,0.982444653090892
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Lower middle income,LMC,..,0.968627547181617,1.01922317875823,1.13942269164537,1.18582925564674,1.2198042769041,1.21774757635618
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Middle East & North Africa,MEA,..,1.97641344676969,1.82116892681282,1.67579766569254,1.4359261646293,1.48167902733046,1.66961331203284
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Middle East & North Africa (excluding high income),MNA,..,2.21595229164897,2.01726569976153,1.88238182286747,1.6113777650205,1.65287635245927,1.66369383100575
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,2.22637994334761,2.02460690422914,1.88558880331868,1.60728345180587,1.64695456793771,1.65465954017294
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Middle income,MIC,..,1.67285864827509,1.74425884022997,1.78165711865403,1.83426656653739,1.85059868297719,1.87139319688811
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,North America,NAC,..,2.31521332558565,2.13855339724097,1.92044654368065,1.79989589348647,1.75852259580573,1.71636414329314
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Not classified,INX,..,..,..,..,..,..,..
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,OECD members,OED,..,2.32644402553977,2.29352375427631,2.1935682495873,2.12558086300248,2.12261499024782,2.07578898874173
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Other small states,OSS,..,1.92477881210687,1.84752708839697,1.84433141251229,1.76257757857748,1.79177435254739,1.83668837648284
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Pacific island small states,PSS,..,1.22067851695322,1.16311265560928,0.957176776836896,0.848111966739268,0.841091393217831,0.778344385471313
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Post-demographic dividend,PST,..,2.22944687943223,2.18963205496595,2.07263487333812,2.03599003514464,2.03800910669761,1.95377741799915
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Pre-demographic dividend,PRE,..,1.25199322005317,1.02926248067127,1.13403111147835,1.3689946923828,1.38851905384044,1.38897011827338
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Small states,SST,..,1.86975306393897,1.87004030180206,1.85630236399393,1.84541807391958,1.8640815841775,1.88095290829671
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,South Asia,SAS,..,0.342563048418289,0.4902793345482,0.443678498601197,0.43808725870851,0.448489155716933,0.648346840944374
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,South Asia (IDA & IBRD),TSA,..,0.342563048418289,0.4902793345482,0.443678498601197,0.43808725870851,0.448489155716933,0.648346840944374
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sub-Saharan Africa,SSF,..,1.55780996917982,1.32056516157532,1.18812923226988,1.32846420917674,1.35902721239094,1.37065397993757
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sub-Saharan Africa (excluding high income),SSA,..,1.55780996917982,1.32056516157532,1.18812923226988,1.32846420917674,1.35902721239094,1.37065397993757
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,1.55780996917982,1.32056516157532,1.18812923226988,1.32846420917674,1.35902721239094,1.37065397993757
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,Upper middle income,UMC,..,2.01382688061731,2.11899553042435,2.13582581270386,2.18719901625875,2.19451895984505,2.24815549621334
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,World,WLD,..,1.74765747847348,1.78609894742227,1.78841692825737,1.81572596388457,1.82951667096714,1.83012900596192
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Afghanistan,AFG,..,0.4039146,0.435334,0.7420042,1.815164,2.188389,2.019602
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Albania,ALB,..,3.498127,3.319172,1.568564,2.36185,2.701921,3.068987
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Algeria,DZA,..,7.097828,5.239452,3.702396,4.356915,4.486608,4.649775
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,American Samoa,ASM,..,..,..,..,..,..,..
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Andorra,AND,..,..,..,..,..,..,..
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Angola,AGO,..,4.000849,4.103061,4.187685,4.769471,4.76528,4.744482
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Argentina,ARG,..,4.789025,3.971598,4.508207,3.630668,3.705705,3.792175
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Armenia,ARM,..,0.4817711,0.5152377,0.5171055,0.9078237,1.043357,1.559922
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Aruba,ABW,..,..,..,..,..,..,..
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Australia,AUS,..,7.545544,7.464123,6.831753,6.205091,6.186763,5.968357
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Austria,AUT,..,5.004065,4.615733,4.776453,4.509406,4.548117,4.794458
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Azerbaijan,AZE,..,10.07911,10.86615,12.08539,12.41892,13.13518,12.34073
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,"Bahamas, The",BHS,..,3.331885,3.1931,2.870879,2.855591,2.817732,2.841086
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Bahrain,BHR,..,2.140167,1.896281,1.597237,1.682204,1.664572,1.601969
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,Bangladesh,BGD,..,0.2776699,0.2769906,0.2203156,1.815346,2.731012,5.239479
